,icao,iata,name,city,lat,lon
25102,VAKE,IXY,Kandla Airport,Kandla,23.1127,70.1003
25103,VAKJ,HJR,Khajuraho Airport,Khajuraho,24.8172,79.9186
25104,VAKP,KLH,Kolhapur Airport,,16.6647,74.2894
25105,VAKS,IXK,Keshod Airport,,21.3171,70.2704
25106,VALT,LTU,Murod Kond Airport,Latur,18.4115,76.4647
25107,VAND,NDC,Nanded Airport,Nanded,19.1833,77.3167
25108,VANP,NAG,Dr. Babasaheb Ambedkar International Airport,Naqpur,21.0922,79.0472
25110,VAOZ,ISK,Ozar Air Force Station,Nasik,20.1191,73.9129
25111,VAPO,PNQ,Pune Airport,Pune,18.5821,73.9197
25112,VAPR,PBD,Porbandar Airport,Porbandar,21.6487,69.6572
25113,VARG,RTC,Ratnagiri Airport,,17.0136,73.3278
25114,VARK,RAJ,Rajkot Airport,Rajkot,22.3092,70.7795
25115,VARP,RPR,Raipur Airport,Raipur,21.1804,81.7388
25116,VASL,SSE,Solapur Airport,Solapur,17.628,75.9348
25117,VASU,STV,Surat Airport,,21.1141,72.7418
25118,VAUD,UDR,Maharana Pratap Airport,Udaipur,24.6177,73.8961
25119,VCBI,CMB,Bandaranaike International Apt Colombo Airport,Colombo,7.18076,79.8841
25120,VCCA,ACJ,Anuradhapura Airport,Anuradhapura,8.30149,80.4279
25121,VCCB,BTC,Batticaloa Airport,Batticaloa,7.70576,81.6788
25122,VCCC,RML,Colombo Int Arpt Ratmalana Airport,Colombo,6.82199,79.8862
25123,VCCG,GOY,Amparai Airport,Amparai,7.33708,81.6259
25124,VCCH,HIM,Minneriya Airport,Hingurakgoda,8.04981,80.9814
25125,VCCJ,JAF,Jaffna International Airport,Jaffna,9.79233,80.0701
25126,VCCK,KCT,Koggala Airport,Galle,5.99368,80.3203
25127,VCCN,KTY,Katukurunda Airport,Kalutara,6.55212,79.9775
25128,VCCS,GIU,Sigiriya Airport,Sigiriya,7.95667,80.7285
25129,VCCT,TRR,China-Bay Airport,Trincomalee,8.53851,81.1819
25131,VCCW,WRZ,Wirawila Airport,Weerawila,6.25449,81.2352
25132,VCRI,HRI,Mattala Rajapaksa International Airport,Hambantota,6.2845,81.12417
25133,VDBG,BBM,Battambang Airport,Battambang,13.0956,103.224
25135,VDKH,KZC,Kampong Chhnang Airport,,12.2552,104.564
25136,VDKK,KKZ,Kaoh Kong Airport,Kaoh Kong,11.6134,102.99708
25138,VDMK,MWV,Mondulkiri Airport,Sen Monorom,12.46365,107.18725
25139,VDPP,PNH,Phnom Penh International Airport,Phnom Penh,11.5466,104.844
25140,VDRK,RBE,Ratanakiri Airport,Ratanakiri,13.73,106.987
25141,VDSA,SAI,Siem Reap Angkor International Airport,Siem Reap,13.36917,104.22306
25142,VDSR,REP,Angkor International Airport,Siem Reap,13.4107,103.813
25143,VDST,TNX,Stung Treng Airport,Stung Treng,13.5319,106.015
25144,VDSV,KOS,Sihanoukville International Airport,Sihanukville,10.5797,103.637
25145,VDTI,KTI,Techo International Airport,Phnom Penh,11.362917,104.916611
25156,VEAH,AZH,Azamgarh Airport,Azamgarh,26.153333,83.118333
25158,VEAN,IXV,Along Airport,,28.1753,94.802
25159,VEAT,IXA,Agartala Airport,Agartala,23.887,91.2404
25160,VEAY,AYJ,Maharishi Valmiki International Airport,Ayodhya,26.74803,82.15078
25162,VEBD,IXB,Bagdogra Airport,Siliguri,26.6812,88.3286
25163,VEBG,RGH,Balurghat Airport,Balurghat,25.2617,88.7956
25164,VEBI,SHL,Shillong Airport,Shillong,25.7036,91.9787
25166,VEBN,VNS,Lal Bahadur Shastri Airport,Varanasi,25.45117,82.85867
25167,VEBS,BBI,Biju Patnaik Airport,Bhubaneswar,20.2444,85.8178
25169,VECC,CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,22.6547,88.4467
25171,VECO,COH,Cooch Behar Airport,,26.3305,89.4672
25172,VECT,CWK,Chitrakoot Airport,Chitrakoot,25.167694,80.9358
25173,VEDB,DBD,Dhanbad Airport,,23.834,86.4253
25174,VEDH,DBR,Darbhanga Airport,,26.1928,85.9169
25175,VEDO,DGH,Deoghar Airport,Deoghar,24.44567,86.707
25177,VEDZ,DAE,Daporijo Airport,,27.9855,94.2228
25178,VEGK,GOP,Gorakhpur Airport,Gorakhpur,26.7397,83.4497
25179,VEGT,GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,26.1061,91.5859
25180,VEGY,GAY,Gaya Airport,,24.7443,84.9512
25182,VEHO,HGI,Donyi Polo Airport,Itanagar,26.971841,93.642308
25183,VEIM,IMF,Imphal Airport,Imphal,24.76,93.8967
25184,VEJH,JRG,Jharsuguda Airport,Veer Surendra Sai,21.91483,84.04867
25185,VEJP,PYB,Jeypore Airport,Jeypore,18.88,82.552
25186,VEJS,IXW,Jamshedpur Airport,,22.8132,86.1688
25187,VEJT,JRH,Jorhat Airport,Jorhat,26.7315,94.1755
25188,VEKI,KBK,Kushinagar Airport,,26.77267,83.89533
25189,VEKM,IXQ,Kamalpur Airport,,24.1317,91.8142
25190,VEKR,IXH,Kailashahar Airport,,24.3082,92.0072
25191,VEKU,IXS,Silchar Airport,Silchar,24.9129,92.9787
25192,VEKW,IXN,Khowai Airport,Khowai,24.0619,91.6039
25193,VELP,AJL,Lengpui Airport,Aizawl,23.8406,92.6197
25194,VELR,IXI,North Lakhimpur Airport,Lilabari,27.2955,94.0976
25195,VEMH,LDA,Malda Airport,Malda,25.01116,88.1305
25196,VEMN,DIB,Dibrugarh Airport,Dibrugarh,27.4839,95.0169
25197,VEMR,DMU,Dimapur Airport,Dimapur,25.8839,93.7711
25198,VEMZ,MZU,Muzaffarpur Airport,,26.1191,85.3137
25200,VEPG,IXT,Pasighat Airport,Pasighat,28.0661,95.3356
25203,VEPT,PAT,Lok Nayak Jayaprakash Airport,Patna,25.5913,85.088
25205,VEPY,PYG,Pakyong Airport,Pakyong,27.2325,88.588333
25206,VERC,IXR,Birsa Munda Airport,Ranchi,23.3143,85.3217
25207,VERK,RRK,Rourkela Airport,,22.2567,84.8146
25209,VERU,RUP,Rupsi India Airport,,26.1397,89.91
25210,VETJ,TEI,Tezu Airport,Tezu,27.9412,96.1344
25211,VETZ,TEZ,Tezpur Airport,,26.7091,92.7847
25213,VEZO,ZER,Zero Airport,,27.5883,93.8281
25243,VGBR,BZL,Barisal Airport,Barisal,22.801,90.3012
25244,VGCB,CXB,Cox's Bazar Airport,Cox's Bazar,21.4522,91.9639
25245,VGCM,CLA,Comilla Airport,Comilla,23.4372,91.1897
25246,VGEG,CGP,Shah Amanat International Airport,Chittagong,22.2496,91.8133
25247,VGHS,DAC,Dhaka / Hazrat Shahjalal International Airport,Dhaka,23.84335,90.39778
25248,VGIS,IRD,Ishurdi Airport,Ishurdi,24.1525,89.0494
25249,VGJR,JSR,Jessore Airport,Jashahor,23.1838,89.1608
25251,VGRJ,RJH,Shah Mokhdum Airport,Rajshahi,24.4372,88.6165
25252,VGSD,SPD,Saidpur Airport,Saidpur,25.7592,88.9089
25253,VGSG,TKR,Thakurgaon Airport,Thakurgaon,26.0164,88.4036
25254,VGSH,ZHM,Shamshernagar Airport,Shamshernagar,24.417,91.883
25255,VGSY,ZYL,Osmany International Airport,Sylhet,24.9632,91.8668
25257,VHHH,HKG,Chek Lap Kok International Airport,Hong Kong,22.3089,113.915
25274,VIAG,AGR,Agra Airport,,27.1558,77.9609
25276,VIAL,IXD,Allahabad Airport,Allahabad,25.4401,81.7339
25278,VIAR,ATQ,Sri Guru Ram Dass Jee International Airport Amritsar,Amritsar,31.7096,74.7973
25280,VIAX,AIP,Adampur Air Force Station,,31.4338,75.7588
25281,VIBK,BKB,Nal Airport,Bikaner,28.0706,73.2072
25283,VIBR,KUU,Kullu Manali Airport,,31.8767,77.1544
25284,VIBT,BUP,Bhatinda Air Force Station,,30.2701,74.7558
25286,VIBY,BEK,Bareilly Air Force Station,,28.4221,79.4508
25287,VICG,IXC,Chandigarh Airport,Chandigarh,30.6735,76.7885
25288,VICX,KNU,Kanpur Chakeri Airport,Kanpur,26.4043,80.4101
25291,VIDN,DED,Dehradun Airport,Dehradun,30.1897,78.1803
25292,VIDP,DEL,Indira Gandhi International Airport,New Delhi,28.5665,77.1031
25294,VIGG,DHM,Kangra Airport,,32.1651,76.2634
25295,VIGR,GWL,Gwalior Airport,Gwalior,26.2933,78.2278
25296,VIHR,HSS,Hissar Airport,,29.1794,75.7553
25299,VIJO,JDH,Jodhpur Airport,Jodhpur,26.2511,73.0489
25300,VIJP,JAI,Jaipur International Airport,Jaipur,26.8242,75.8122
25301,VIJR,JSA,Jaisalmer Airport,,26.8887,70.865
25302,VIJU,IXJ,Jammu Airport,Jammu,32.6891,74.8374
25304,VIKG,KQH,"Kishangarh Airport, Ajmer",Kishangarh,26.59117,74.81617
25305,VIKO,KTU,Kota Airport,,25.1602,75.8456
25306,VILD,LUH,Ludhiana Airport,,30.8547,75.9526
25307,VILH,IXL,Leh Kushok Bakula Rimpochee Airport,Leh,34.1359,77.5465
25308,VILK,LKO,Chaudhary Charan Singh International Airport,Lucknow,26.7606,80.8893
25310,VIND,DXN,Noida International Airport,Noida,28.17,77.61
25311,VIPK,IXP,Pathankot Air Force Station,,32.2338,75.6346
25313,VIPT,PGH,Pantnagar Airport,Pantnagar,29.0334,79.4737
25316,VISM,SLV,Shimla Airport,,31.0818,77.068
25318,VISR,SXR,Sheikh ul Alam Airport,Srinagar,33.9871,74.7742
25319,VIST,TNI,Satna Airport,,24.5623,80.8549
25320,VISV,VSV,Shravasti Airport,Shravasti,27.503056,82.026944
25323,VLAP,AOU,Attopeu Airport,Attopeu,14.81472,106.8217
25324,VLHS,OUI,Ban Huoeisay Airport,,20.2573,100.437
25325,VLLB,LPQ,Luang Phabang International Airport,Luang Phabang,19.8973,102.161
25326,VLLN,LXG,Luang Namtha Airport,Luang Namtha,20.967,101.4
25327,VLOS,ODY,Oudomsay Airport,Oudomsay,20.6827,101.994
25328,VLPS,PKZ,Pakse International Airport,Pakse,15.1321,105.781
25330,VLSB,ZBY,Sayaboury Airport,Sayaboury,19.233,101.733
25331,VLSK,ZVK,Savannakhet Airport,,16.5566,104.76
25332,VLSN,NEU,Sam Neua Airport,,20.4184,104.067
25333,VLSV,VNA,Saravane Airport,Saravane,15.70944,106.4107
25334,VLTK,THK,Thakhek Airport,Thakhek,17.4,104.8
25335,VLVT,VTE,Wattay International Airport,Vientiane,17.9883,102.563
25336,VLXK,XKH,Xieng Khouang Airport,Xieng Khouang,19.45,103.158
25337,VMMC,MFM,Macau International Airport,Taipa,22.1496,113.592
25338,VNBG,BJH,Bajhang Airport,Bajhang,29.539,81.1854
25339,VNBJ,BHP,Bhojpur Airport,Bhojpur,27.1474,87.0508
25340,VNBL,BGL,Baglung Airport,Baglung,28.2128,83.6663
25341,VNBP,BHR,Bharatpur Airport,Bharatpur,27.6781,84.4294
25342,VNBR,BJU,Bajura Airport,Bajura,29.502,81.669
25343,VNBT,BIT,Baitadi Airport,Baitadi,29.4653,80.5492
25344,VNBW,BWA,Bhairahawa Airport,Bhairawa,27.5057,83.4163
25345,VNCG,BDP,Bhadrapur Airport,Bhadrapur,26.5708,88.0796
25346,VNDG,DNP,Tulsipur Airport,Dang,28.1111,82.2942
25347,VNDH,DHI,Dhangarhi Airport,Dhangarhi,28.7533,80.5819
25348,VNDL,DAP,Darchula Airport,Darchula,29.6692,80.5484
25349,VNDP,DOP,Dolpa Airport,Dolpa,28.9857,82.8191
25351,VNDT,SIH,Silgadi Doti Airport,Silgadi Doti,29.2631,80.936
25352,VNGK,GKH,Gorkha Airport,Gorkha,28.05,84.483
25353,VNJI,JIR,Jiri Airport,Jiri,27.617,86.217
25354,VNJL,JUM,Jumla Airport,Jumla,29.2742,82.1933
25355,VNJP,JKR,Janakpur Airport,Janakpur,26.7088,85.9224
25356,VNJS,JMO,Jomsom Airport,Jomsom,28.78043,83.723
25358,VNKT,KTM,Tribhuvan International Airport,Kathmandu,27.6966,85.3591
25359,VNLD,LDN,Lamidanda Airport,Lamidanda,27.2531,86.67
25360,VNLK,LUA,Lukla Airport,Lukla,27.6869,86.7297
25361,VNLT,LTG,Langtang Airport,Langtang,28.2,85.583
25362,VNMA,NGX,Manang Airport,Ngawal,28.6414,84.0892
25363,VNMG,MEY,Meghauli Airport,Meghauli,27.5774,84.22875
25364,VNMN,XMG,Mahendranagar Airport,Mahendranagar,28.9632,80.1479
25365,VNNG,KEP,Nepalgunj Airport,Nepalgunj,28.1036,81.667
25366,VNPK,PKR,Pokhara Airport,Pokhara,28.2009,83.9821
25367,VNPL,PPL,Phaplu Airport,Phaplu,27.51779,86.58445
25368,VNRB,RJB,Rajbiraj Airport,Rajbiraj,26.517,86.75
25369,VNRC,RHP,Ramechhap Airport,Ramechhap,27.394,86.0614
25370,VNRK,RUK,Rukumkot Airport,Rukumkot,28.627,82.195
25371,VNRP,RPA,Rolpa Airport,Rolpa,28.267,82.767
25372,VNRT,RUM,Rumjatar Airport,Rumjatar,27.3035,86.5504
25373,VNSI,SIF,Simara Airport,Simara,27.1595,84.9801
25374,VNSK,SKH,Surkhet Airport,Surkhet,28.586,81.636
25375,VNSR,FEB,Sanfebagar Airport,Sanfebagar,29.233,81.217
25376,VNST,IMK,Simikot Airport,Simikot,29.9711,81.8189
25378,VNTJ,TPJ,Suketar Airport,Taplejung,27.3509,87.69525
25379,VNTP,TPU,Tikapur Airport,Tikapur,28.517,81.15
25380,VNTR,TMI,Tumling Tar Airport,Tumling Tar,27.315,87.1933
25381,VNVT,BIR,Biratnagar Airport,Biratnagar,26.4815,87.264
25387,VOAT,AGX,Agatti Airport,,10.8237,72.176
25389,VOBI,BEP,Bellary Airport,Bellary,15.1628,76.8828
25390,VOBL,BLR,Bengaluru International Airport,Bangalore,13.1979,77.7063
25392,VOBZ,VGA,Vijayawada Airport,,16.5304,80.7968
25393,VOCB,CJB,Coimbatore International Airport,Coimbatore,11.03,77.0434
25395,VOCI,COK,Cochin International Airport,Cochin,10.152,76.4019
25396,VOCL,CCJ,Calicut International Airport,Calicut,11.1368,75.9553
25397,VOCP,CDP,Cuddapah Airport,,14.51,78.7728
25398,VOCX,CBD,Car Nicobar Air Force Station,,9.15251,92.8196
25401,VOGA,GOX,Manohar International Airport,Mopa,15.7322,73.868
25402,VOGB,GBI,Kalaburagi,Gulbarga,17.30778,76.95806
25403,VOGO,GOI,Dabolim Airport,Dabolim,15.3808,73.8314
25405,VOHS,HYD,Rajiv Gandhi International Airport Shamshabad,Hyderabad,17.23132,78.42986
25406,VOHY,BPM,Begumpet Airport,Hyderabad,17.4531,78.4676
25407,VOJV,VDY,Vijayanagar Aerodrome (JSW),,15.17497,76.63495
25408,VOKN,CNN,Kannur International Airport,Mattannur,11.91583,75.54583
25410,VOKU,KJB,Kurnool Airport,Kurnool,15.713681,78.161561
25411,VOMD,IXM,Madurai Airport,Madurai,9.83451,78.0934
25412,VOML,IXE,Mangalore International Airport,Mangalore,12.9613,74.8901
25413,VOMM,MAA,Chennai International Airport,Chennai,12.99001,80.1693
25414,VOMY,MYQ,Mysore Airport,Mysore,12.3072,76.6497
25416,VOPB,IXZ,Vir Savarkar International Airport,Port Blair,11.6412,92.7297
25417,VOPC,PNY,Pondicherry Airport,,11.9687,79.8101
25419,VORY,RJA,Rajahmundry Airport,Rajahmundry,17.1104,81.8182
25420,VOSH,RQY,Shivamogga Airport,Shimoga,13.854722,75.610556
25421,VOSM,SXV,Salem Airport,,11.7833,78.0656
25423,VOTJ,TJV,Tanjore Air Force Base,Thanjavur,10.7224,79.1016
25424,VOTK,TCR,Tuticorin Southwest Airport,,8.72233,78.02617
25425,VOTP,TIR,Tirupati Airport,Tirupati,13.6325,79.5433
25426,VOTR,TRZ,Tiruchirapally Civil Airport Airport,Tiruchirappally,10.7654,78.7097
25427,VOTV,TRV,Trivandrum International Airport,Trivandrum,8.48212,76.9201
25430,VOVZ,VTZ,Vishakhapatnam Airport,Visakhapatnam,17.7212,83.2245
25431,VOWA,WGC,Warangal Airport,Warrangal,17.9144,79.6022
25434,VQPR,PBH,Paro Airport,Paro,27.4032,89.4246
25435,VRBK,HDK,Kulhudhuffushi Airport,Kulhudhuffushi,6.63111,73.06667
25436,VRDA,NMF,Maafaru International Airport,Maafaru,5.81783,73.4685
25437,VREI,IFU,Ifuru Airport,Ifuru,5.70833,73.025
25438,VRGD,LMV,Madivaru Airport,Madivaru,5.45778,73.37028
25439,VRMD,DRV,Dharavandhoo Airport,Dharavandhoo,5.15611,73.13028
25440,VRMF,FVM,Fuvahmulah Airport,Fuvahmulah Island,-0.30972,73.435
25441,VRMG,GAN,Gan International Airport,Gan,-0.69333,73.15556
25442,VRMH,HAQ,Hanimaadhoo International Airport,Haa Dhaalu,6.74611,73.16833
25443,VRMK,KDO,Kadhdhoo Airport,Kadhdhoo,1.85833,73.51972
25444,VRMM,MLE,Velana International Airport,Malé,4.19167,73.52917
25445,VRMO,GKK,Kooddoo Airport,Kooddoo,0.73333,73.43417
25447,VRMT,KDM,Kaadedhdhoo Airport,Huvadhu Atoll,0.48833,72.99611
25448,VRMU,DDD,Kudahuvadhoo Dhaalu Airport,Dhaalu Atoll,2.66612,72.8863
25449,VRMV,VAM,Villa International Airport,Maamigili,3.47056,72.83444
25482,VTBD,DMK,Don Mueang International Airport,Bangkok,13.9126,100.607
25484,VTBK,KDT,Kamphaeng Saen Airport,Nakhon Pathom,14.102,99.9172
25485,VTBL,KKM,Khok Kathiam Airport,,14.8746,100.663
25487,VTBO,TDX,Trat Airport,,12.2746,102.319
25489,VTBS,BKK,Suvarnabhumi Airport,Bangkok,13.6811,100.747
25491,VTBU,UTP,U-Tapao International Airport,Rayong,12.6799,101.005
25494,VTCC,CNX,Chiang Mai International Airport,Chiang Mai,18.7668,98.9626
25495,VTCH,HGN,Mae Hong Son Airport,,19.3013,97.9758
25496,VTCI,PYY,Mae Hong Son Airport,Mae Hong Son,19.372,98.437
25497,VTCL,LPT,Lampang Airport,,18.2709,99.5042
25498,VTCN,NNT,Nan Airport,,18.8079,100.783
25500,VTCP,PRH,Phrae Airport,,18.1322,100.165
25503,VTCT,CEI,Chiang Rai International Airport,Chiang Rai,19.9523,99.8829
25504,VTED,BAO,Udorn Air Base,Ban Mak Khaen,17.383,102.8
25505,VTPB,PHY,Phetchabun Airport,,16.676,101.195
25506,VTPH,HHQ,Hua Hin Airport,Hua Hin,12.6362,99.9515
25507,VTPI,TKH,Takhli Airport,,15.2773,100.296
25509,VTPM,MAQ,Mae Sot Airport,,16.6999,98.5451
25511,VTPO,THS,Sukhothai Airport,,17.238,99.8182
25512,VTPP,PHS,Phitsanulok Airport,,16.7829,100.279
25514,VTPT,TKT,Tak Airport,,16.896,99.2533
25515,VTPU,UTR,Uttaradit Airport,Uttaradit,17.617,100.1
25518,VTSB,URT,Surat Thani Airport,Surat Thani,9.1326,99.1356
25519,VTSC,NAW,Narathiwat Airport,,6.51992,101.743
25520,VTSE,CJM,Chumphon Airport,,10.7112,99.3617
25521,VTSF,NST,Nakhon Si Thammarat Airport,Nakhon Si Thammarat,8.53962,99.9447
25522,VTSG,KBV,Krabi Airport,Krabi,8.09912,98.9862
25523,VTSH,SGZ,Songkhla Airport,,7.18656,100.608
25524,VTSK,PAN,Pattani Airport,,6.78546,101.154
25525,VTSM,USM,Samui Airport,Na Thon (Ko Samui Island),9.54779,100.062
25527,VTSP,HKT,Phuket International Airport,Phuket,8.1132,98.3169
25528,VTSR,UNN,Ranong Airport,,9.77762,98.5855
25529,VTSS,HDY,Hat Yai International Airport,Hat Yai,6.93321,100.393
25530,VTST,TST,Trang Airport,,7.50874,99.6166
25531,VTSY,BTZ,Yala Betong International Airport,Yarom,5.786288,101.147523
25532,VTUD,UTH,Udon Thani Airport,Udon Thani,17.3864,102.788
25533,VTUI,SNO,Sakon Nakhon Airport,,17.1951,104.119
25534,VTUJ,PXR,Surin Airport,,14.8683,103.498
25535,VTUK,KKC,Khon Kaen Airport,Khon Kaen,16.4666,102.784
25536,VTUL,LOE,Loei Airport,,17.4391,101.722
25538,VTUO,BFV,Buri Ram Airport,,15.2295,103.253
25539,VTUQ,NAK,Nakhon Ratchasima Airport,,14.9495,102.313
25541,VTUU,UBP,Ubon Ratchathani Airport,Ubon Ratchathani,15.2513,104.87
25542,VTUV,ROI,Roi Et Airport,,16.1168,103.774
25543,VTUW,KOP,Nakhon Phanom Airport,,17.3838,104.643
25545,VVBM,BMV,Buon Ma Thuot Airport,Buon Ma Thuot,12.6683,108.12
25546,VVCA,VCL,Chu Lai International Airport,Dung Quat Bay,15.4033,108.706
25547,VVCI,HPH,Cat Bi International Airport,Haiphong,20.8194,106.725
25549,VVCM,CAH,Ca Mau Airport,Ca Mau City,9.17767,105.17778
25550,VVCR,CXR,Cam Ranh Airport,Nha Trang,11.9982,109.219
25551,VVCS,VCS,Co Ong Airport,Con Ong,8.73183,106.633
25552,VVCT,VCA,Tra Noc Airport,Can Tho,10.0851,105.712
25553,VVDB,DIN,Dien Bien Phu Airport,Dien Bien Phu,21.3975,103.008
25554,VVDH,VDH,Dong Hoi Airport,Dong Hoi,17.515,106.59056
25555,VVDL,DLI,Lien Khuong Airport,Dalat,11.75,108.367
25556,VVDN,DAD,Da Nang International Airport,Da Nang,16.0439,108.199
25559,VVNB,HAN,Noi Bai International Airport,Hanoi,21.2212,105.807
25560,VVNS,SQH,Na-San Airport,Son-La,21.217,104.033
25561,VVNT,NHA,Nha Trang Air Base,Nha Trang,12.2275,109.192
25562,VVPB,HUI,Phu Bai Airport,Hue,16.4015,107.703
25563,VVPC,UIH,Phu Cat Airport,Quy Nohn,13.955,109.042
25564,VVPK,PXU,Pleiku Airport,Pleiku,14.0045,108.017
25565,VVPQ,PQC,Phu Quoc Airport,Duong Dong,10.227,103.967
25566,VVPR,PHA,Phan Rang Airport,Phan Rang,11.6335,108.952
25567,VVPT,PHH,Phan Thiet Airport,Phan Thiet,10.9064,108.069
25568,VVRG,VKG,Rach Gia Airport,Rach Gia,9.95803,105.13238
25569,VVTH,TBB,Dong Tac Airport,Tuy Hoa,13.0496,109.334
25570,VVTS,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,10.8188,106.652
25571,VVTX,THD,Thọ Xuân Airport,Thanh Hóa,19.90167,105.46778
25572,VVVD,VDO,Van Don International Airport,Vân Đồn,21.118,107.41417
25573,VVVH,VII,Vinh Airport,Vinh,18.7376,105.671
25574,VVVT,VTG,Vung Tau Airport,Vung Tau,10.3725,107.095
25577,VYAN,VBA,Ann Airport,Aeng,19.7692,94.0261
25579,VYBG,NYU,Bagan Airport,Nyaung U,21.1788,94.9302
25580,VYBM,BMO,Banmaw Airport,Banmaw,24.269,97.2462
25581,VYBP,VBP,Bokpyinn Airport,Bokpyinn,11.267,98.767
25583,VYCZ,VBC,Chanmyathazi Airport,Mandalay,21.9405,96.0896
25584,VYDW,TVY,Dawei Airport,Dawei,14.1039,98.2036
25585,VYEL,NYT,Naypyidaw Airport,Pyinmana,19.6235,96.201
25586,VYGG,GAW,Gangaw Airport,Gangaw,22.1747,94.1344
25587,VYGW,GWA,Gwa Airport,Gwa,17.6,94.5833
25589,VYHH,HEH,Heho Airport,Heho,20.747,96.792
25590,VYHL,HOX,Hommalinn Airport,Hommalinn,24.8996,94.914
25591,VYHN,TIO,Tilin Airport,Tilin,21.7,94.1
25592,VYKG,KET,Kengtung Airport,Kengtung,21.3016,99.636
25593,VYKI,KHM,Kanti Airport,Kanti,25.9883,95.6744
25594,VYKL,KMV,Kalay Airport,Kalemyo,23.1888,94.0511
25595,VYKP,KYP,Kyaukpyu Airport,Kyaukpyu,19.4264,93.5348
25596,VYKT,KAW,Kawthoung Airport,Kawthoung,10.0493,98.538
25597,VYKU,KYT,Kyauktu Airport,Kyauktu,21.4,94.1333
25598,VYLK,LIW,Loikaw Airport,Loikaw,19.6915,97.2148
25600,VYLS,LSH,Lashio Airport,Lashio,22.9779,97.7522
25602,VYMD,MDL,Mandalay International Airport,Mandalay,21.7022,95.9779
25603,VYME,MGZ,Myeik Airport,Mkeik,12.4398,98.6215
25606,VYMK,MYT,Myitkyina Airport,Myitkyina,25.3836,97.3519
25608,VYMM,MNU,Mawlamyine Airport,Mawlamyine,16.4447,97.6607
25609,VYMN,MGU,Manaung Airport,Manaung,18.8458,93.6889
25610,VYMO,MOE,Momeik Airport,,23.0925,96.6453
25612,VYMS,MOG,Mong Hsat Airport,Mong Hsat,20.5168,99.2568
25613,VYMT,MGK,Mong Tong Airport,Mong Tong,20.2967,98.8989
25615,VYMW,MWQ,Magway Airport,Magway,20.1656,94.9414
25616,VYMY,NYW,Monywar Airport,Monywar,22.233,95.117
25619,VYNS,NMS,Namsang Airport,Namsang,20.8905,97.7359
25620,VYNT,NMT,Namtu Airport,Namtu,23.083,97.383
25621,VYPA,PAA,Hpa-N Airport,Hpa-N,16.8937,97.6746
25625,VYPK,PAU,Pauk Airport,Pauk,21.4492,94.4869
25627,VYPN,BSX,Pathein Airport,Pathein,16.8152,94.7799
25628,VYPP,PPU,Hpapun Airport,Pa Pun,18.0667,97.4498
25629,VYPT,PBU,Putao Airport,Putao,27.3299,97.4263
25630,VYPU,PKK,Pakhokku Airport,Pakhokku,21.4043,95.11125
25632,VYPY,PRU,Pyay Airport,Pye,18.8245,95.266
25637,VYSW,AKY,Sittwe Airport,Sittwe,20.1327,92.8726
25638,VYTD,SNW,Thandwe Airport,Thandwe,18.4607,94.3001
25639,VYTL,THL,Tachileik Airport,Tachileik,20.4838,99.9354
25644,VYYE,XYE,Ye Airport,Ye,15.3,97.867
25645,VYYY,RGN,Yangon International Airport,Yangon,16.9073,96.1332
25668,WA44,TQQ,Maranggo Airport,Waha-Tomea Island,-5.76457,123.917
25698,WAAA,UPG,Hasanuddin International Airport,Ujung Pandang-Celebes Island,-5.06163,119.554
25703,WABB,BIK,Frans Kaisiepo Airport,Biak-Supiori Island,-1.19002,136.108
25704,WABD,ONI,Moanamani Airport,Moanamani-Papua Island,-3.9834,136.0833
25705,WABF,FOO,Kornasoren Airfield,Kornasoren-Numfoor Island,-0.93633,134.87199
25706,WABG,WET,Wagethe Airport,Wagethe-Papua Island,-4.04423,136.278
25707,WABI,NBX,Nabire Airport,Nabire-Papua Island,-3.36818,135.496
25708,WABL,ILA,Illaga Airport,Illaga-Papua Island,-3.83328,137.58299
25709,WABN,KOX,Kokonau Airport,Kokonau-Papua Island,-4.71667,136.43333
25710,WABO,ZRI,Serui Airport,Serui-Japen Island,-1.87558,136.241
25711,WABP,TIM,Moses Kilangin Airport,Timika-Papua Island,-4.52828,136.88699
25712,WABT,EWI,Enarotali Airport,Enarotali-Papua Island,-3.9259,136.377
25715,WADA,AMI,Selaparang Airport,Mataram-Lombok Island,-8.56071,116.095
25716,WADB,BMU,Muhammad Salahuddin Airport,Bima-Sumbawa Island,-8.53965,118.687
25717,WADD,DPS,Ngurah Rai (Bali) International Airport,Denpasar-Bali Island,-8.74817,115.167
25718,WADL,LOP,Bandara International Lombok Airport,Mataram,-8.75732,116.27667
25719,WADS,SWQ,Sumbawa Besar Airport,Sumbawa Island,-8.48904,117.412
25720,WADT,TMC,Tambolaka Airport,Waikabubak-Sumba Island,-9.40972,119.244
25721,WADW,WGP,Waingapu Airport,Waingapu-Sumba Island,-9.66922,120.302
25722,WAHI,YIA,Yogyakarta International Airport,Yogyakarta-Java Island,-7.90417,110.0575
25723,WAJA,ARJ,Arso Airport,Arso-Papua Island,-2.93333,140.78334
25724,WAJB,BUI,Bokondini Airport,Bokondini-Papua Island,-3.58365,138.53345
25726,WAJI,ZRM,Sarmi Airport,Sarmi-Papua Island,-1.86955,138.75
